order_id,user_id,purchase_at,amount
o_00011073,u_001627,2025-01-20,80978
o_00011074,u_001627,2025-01-21,39967
o_00011075,u_001627,2025-02-01,113400
o_00011076,u_001452,2025-01-06,101143
o_00011077,u_001452,2025-01-23,89241
o_00011078,u_001452,2025-01-27,48132
o_00011079,u_001452,2025-02-10,158572
o_00011080,u_012999,2025-01-12,110281
o_00011081,u_012999,2025-01-16,83244
o_00011082,u_012999,2025-01-16,125220
o_00011083,u_014142,2025-01-03,55883
o_00011084,u_014142,2025-01-06,49145
o_00011085,u_001649,2025-01-06,94227
o_00011086,u_001649,2025-01-13,88820
o_00011087,u_001649,2025-01-19,194822
o_00011088,u_001649,2025-01-29,97461
o_00011089,u_001649,2025-01-30,130733
o_00011090,u_001649,2025-02-02,216232
o_00011091,u_002006,2025-01-05,138077
o_00011092,u_002006,2025-01-10,78060
o_00011093,u_002006,2025-01-15,115248
o_00011094,u_002006,2025-01-17,76650
o_00011095,u_002006,2025-01-21,127492
o_00011096,u_002006,2025-01-29,42133
o_00011097,u_002006,2025-02-03,42005
o_00011098,u_002006,2025-02-14,107371
o_00011099,u_014708,2025-01-24,23117
o_00011100,u_002122,2025-01-16,139247
o_00011101,u_002122,2025-01-17,126299
o_00011102,u_002122,2025-01-23,121296
o_00011103,u_002122,2025-02-03,148288
o_00011104,u_001155,2025-01-02,121861
o_00011105,u_001155,2025-01-06,66497
o_00011106,u_001155,2025-01-17,106942
o_00011107,u_001155,2025-01-23,61979
o_00011108,u_001155,2025-02-14,39994
o_00011109,u_001155,2025-02-19,125612
o_00011110,u_001155,2025-02-21,96181
o_00011111,u_001155,2025-02-22,77132
o_00011112,u_010512,2025-01-30,27350
o_00011113,u_014135,2025-01-10,72288
o_00011114,u_014135,2025-02-04,66550
o_00011115,u_014135,2025-02-08,48954
o_00011116,u_001838,2025-01-14,63101
o_00011117,u_001838,2025-01-15,74848
o_00011118,u_001838,2025-01-15,77741
o_00011119,u_001838,2025-01-27,56893
o_00011120,u_001838,2025-01-30,45795
o_00011121,u_001838,2025-02-01,109979
o_00011122,u_001838,2025-02-05,81433
o_00011123,u_001838,2025-02-14,133063
o_00011124,u_001838,2025-02-15,115004
o_00011125,u_001838,2025-02-20,121189
o_00011126,u_011860,2025-01-20,51769
o_00011127,u_001277,2025-01-11,198856
o_00011128,u_001277,2025-01-18,174714
o_00011129,u_001277,2025-01-19,233483
o_00011130,u_001277,2025-01-20,95282
o_00011131,u_001277,2025-02-05,162622
o_00011132,u_010980,2025-02-28,58420
o_00011133,u_000836,2025-01-01,221333
o_00011134,u_000836,2025-01-02,121914
o_00011135,u_000836,2025-01-06,233397
o_00011136,u_000836,2025-01-13,142736
o_00011137,u_000836,2025-01-15,77191
o_00011138,u_000836,2025-01-20,94196
o_00011139,u_000836,2025-01-22,95021
o_00011140,u_000836,2025-01-24,230703
o_00011141,u_000836,2025-01-28,138405
o_00011142,u_001244,2025-01-09,103183
o_00011143,u_001244,2025-01-12,43720
o_00011144,u_001244,2025-01-15,99962
o_00011145,u_001244,2025-01-19,61298
o_00011146,u_001244,2025-01-24,122591
o_00011147,u_001244,2025-02-02,77968
o_00011148,u_001244,2025-02-11,122585
o_00011149,u_011227,2025-01-30,121411
o_00011150,u_001970,2025-01-08,140050
o_00011151,u_001970,2025-01-12,64562
o_00011152,u_001970,2025-01-20,114866
o_00011153,u_001970,2025-01-30,106403
o_00011154,u_001970,2025-02-01,65165
o_00011155,u_001970,2025-02-12,109929
o_00011156,u_001970,2025-02-12,54273
o_00011157,u_000650,2025-01-08,126824
o_00011158,u_000650,2025-01-24,42492
o_00011159,u_000650,2025-02-02,117993
o_00011160,u_000650,2025-02-19,129719
o_00011161,u_011717,2025-01-14,126235
o_00011162,u_011717,2025-01-15,72192
o_00011163,u_011717,2025-01-25,90769
o_00011164,u_000031,2025-01-05,314185
o_00011165,u_000031,2025-02-10,154953
o_00011166,u_000031,2025-02-14,302719
o_00011167,u_000031,2025-02-23,367780
o_00011168,u_000031,2025-03-19,264466
o_00011169,u_001874,2025-01-18,208419
o_00011170,u_001874,2025-01-22,95704
o_00011171,u_001874,2025-01-24,154518
o_00011172,u_001874,2025-01-28,107432
o_00011173,u_001874,2025-01-28,201310
o_00011174,u_001874,2025-01-30,77726
o_00011175,u_001874,2025-02-09,101555
o_00011176,u_001874,2025-02-12,200160
o_00011177,u_001874,2025-02-17,194021
o_00011178,u_001874,2025-02-20,165334
o_00011179,u_001680,2025-01-02,72448
o_00011180,u_001680,2025-01-06,83843
o_00011181,u_001680,2025-01-08,62576
o_00011182,u_001680,2025-01-10,54545
o_00011183,u_001680,2025-01-10,43141
o_00011184,u_001680,2025-01-13,126836
o_00011185,u_001680,2025-01-14,68955
o_00011186,u_001680,2025-01-14,105516
o_00011187,u_001680,2025-01-17,69717
o_00011188,u_001680,2025-01-19,120237
o_00011189,u_014962,2025-01-20,30024
o_00011190,u_002073,2025-01-01,66653
o_00011191,u_002073,2025-01-02,116386
o_00011192,u_002073,2025-01-02,79969
o_00011193,u_002073,2025-01-02,68689
o_00011194,u_002073,2025-01-06,106791
o_00011195,u_002073,2025-01-07,76893
o_00011196,u_002073,2025-01-07,78120
o_00011197,u_002073,2025-01-09,104293
o_00011198,u_002073,2025-01-09,49673
o_00011199,u_012577,2025-01-01,105590
o_00011200,u_013322,2025-01-02,78528
o_00011201,u_013322,2025-01-02,119980
o_00011202,u_002068,2025-01-01,219215
o_00011203,u_002068,2025-01-05,63532
o_00011204,u_002068,2025-01-06,217693
o_00011205,u_002068,2025-01-06,176866
o_00011206,u_002068,2025-01-08,97993
o_00011207,u_002068,2025-01-09,66628
o_00011208,u_002068,2025-01-09,202551
o_00011209,u_002068,2025-01-10,99461
o_00011210,u_012898,2025-01-13,44325
o_00011211,u_000004,2025-01-11,197314
o_00011212,u_000004,2025-01-18,166639
o_00011213,u_000004,2025-02-04,234793
o_00011214,u_000004,2025-02-16,181889
o_00011215,u_000004,2025-03-10,174978
o_00011216,u_014633,2025-01-03,179323
o_00011217,u_000896,2025-01-01,217885
o_00011218,u_000896,2025-01-02,170127
o_00011219,u_000896,2025-01-16,166408
o_00011220,u_000896,2025-01-17,123252
o_00011221,u_000896,2025-01-20,219302
o_00011222,u_000896,2025-01-27,150344
o_00011223,u_014396,2025-01-01,53290
o_00011224,u_014396,2025-01-01,119603
o_00011225,u_014396,2025-01-01,120563
o_00011226,u_000955,2025-01-01,75100
o_00011227,u_000955,2025-01-02,34957
o_00011228,u_000955,2025-01-04,111571
o_00011229,u_000955,2025-01-09,76196
o_00011230,u_000955,2025-01-11,66967
o_00011231,u_000955,2025-01-13,108926
o_00011232,u_000955,2025-01-13,71480
o_00011233,u_000955,2025-01-13,80500
o_00011234,u_000955,2025-01-19,93472
o_00011235,u_000955,2025-01-24,65741
o_00011236,u_000898,2025-01-05,164200
o_00011237,u_000898,2025-01-05,164453
o_00011238,u_000898,2025-01-07,215020
o_00011239,u_000898,2025-01-09,187472
o_00011240,u_000898,2025-01-12,94894
o_00011241,u_000898,2025-01-12,238186
o_00011242,u_000898,2025-01-12,71796
o_00011243,u_013636,2025-01-03,59613
o_00011244,u_013636,2025-01-08,24998
o_00011245,u_013636,2025-01-21,43808
o_00011246,u_012060,2025-01-11,78422
o_00011247,u_012060,2025-02-01,79813
o_00011248,u_012060,2025-02-09,47573
o_00011249,u_011565,2025-02-05,77687
o_00011250,u_012811,2025-01-05,202247
o_00011251,u_012811,2025-01-17,86759
o_00011252,u_012811,2025-01-26,130391
o_00011253,u_002164,2025-01-10,86429
o_00011254,u_002164,2025-01-17,137363
o_00011255,u_002164,2025-01-20,145573
o_00011256,u_002164,2025-01-27,80319
o_00011257,u_010842,2025-03-19,125458
o_00011258,u_012862,2025-01-10,144729
o_00011259,u_012862,2025-01-14,79116
o_00011260,u_012862,2025-01-21,154827
o_00011261,u_001252,2025-01-05,65576
o_00011262,u_001252,2025-01-06,107166
o_00011263,u_001252,2025-01-07,61083
o_00011264,u_001252,2025-01-09,93772
o_00011265,u_001252,2025-01-09,75341
o_00011266,u_001252,2025-01-09,141765
o_00011267,u_014685,2025-01-15,123177
o_00011268,u_014978,2025-01-20,99237
o_00011269,u_014720,2025-01-08,58102
o_00011270,u_014720,2025-01-09,64742
o_00011271,u_000605,2025-01-13,115942
o_00011272,u_000605,2025-01-13,285985
o_00011273,u_000605,2025-01-18,133470
o_00011274,u_000605,2025-01-23,93781
o_00011275,u_000605,2025-01-26,247931
o_00011276,u_000605,2025-02-02,196180
o_00011277,u_000605,2025-02-10,325718
o_00011278,u_010862,2025-03-06,92123
o_00011279,u_014036,2025-01-01,80644
o_00011280,u_014036,2025-01-04,76353
o_00011281,u_014036,2025-01-17,27979
o_00011282,u_000487,2025-01-18,296562
o_00011283,u_000487,2025-01-19,405998
o_00011284,u_000487,2025-01-24,251253
o_00011285,u_000487,2025-02-03,255880
o_00011286,u_000487,2025-02-05,268498
o_00011287,u_013373,2025-01-01,211440
o_00011288,u_013373,2025-01-02,133333
o_00011289,u_010506,2025-02-27,96748
o_00011290,u_011919,2025-01-05,155037
o_00011291,u_011919,2025-01-31,117107
o_00011292,u_011919,2025-02-02,56432
o_00011293,u_001951,2025-01-05,86185
o_00011294,u_001951,2025-01-14,125561
o_00011295,u_001951,2025-01-21,71130
o_00011296,u_001951,2025-01-26,106798
o_00011297,u_001951,2025-02-02,108257
o_00011298,u_001951,2025-02-05,66806
o_00011299,u_010518,2025-02-06,7212
o_00011300,u_012604,2025-01-07,135853
o_00011301,u_012604,2025-01-26,96540
o_00011302,u_012693,2025-01-01,152749
o_00011303,u_012693,2025-01-08,144821
o_00011304,u_002082,2025-01-01,106464
o_00011305,u_002082,2025-01-02,89272
o_00011306,u_002082,2025-01-04,86721
o_00011307,u_002082,2025-01-10,39921
o_00011308,u_002082,2025-01-14,103780
o_00011309,u_002082,2025-01-15,124227
o_00011310,u_002082,2025-01-15,61418
o_00011311,u_002082,2025-01-16,118804
o_00011312,u_001843,2025-01-01,38872
o_00011313,u_001843,2025-01-06,54637
o_00011314,u_001843,2025-01-16,70224
o_00011315,u_001843,2025-01-20,83728
o_00011316,u_001843,2025-01-22,50336
o_00011317,u_001843,2025-01-22,53440
o_00011318,u_001843,2025-01-25,88783
o_00011319,u_000900,2025-01-08,50973
o_00011320,u_000900,2025-01-20,75895
o_00011321,u_000900,2025-01-26,134143
o_00011322,u_000900,2025-01-26,63627
o_00011323,u_000900,2025-02-03,79221
o_00011324,u_000900,2025-02-04,38537
o_00011325,u_000900,2025-02-22,75362
o_00011326,u_000900,2025-02-22,45088
o_00011327,u_000900,2025-02-25,76596
o_00011328,u_001644,2025-01-06,183044
o_00011329,u_001644,2025-01-10,78668
o_00011330,u_001644,2025-01-23,175054
o_00011331,u_001644,2025-02-02,174586
o_00011332,u_001644,2025-02-05,129993
o_00011333,u_011333,2025-01-01,107613
o_00011334,u_012993,2025-01-02,190222
o_00011335,u_012993,2025-01-04,171208
o_00011336,u_012993,2025-02-09,97696
o_00011337,u_012961,2025-01-21,169497
o_00011338,u_000298,2025-01-06,209577
o_00011339,u_000298,2025-01-18,269299
o_00011340,u_000298,2025-02-10,128333
o_00011341,u_000298,2025-02-25,178457
o_00011342,u_013547,2025-01-15,55651
o_00011343,u_013547,2025-02-02,29643
o_00011344,u_013808,2025-01-05,186709
o_00011345,u_013808,2025-01-29,131664
o_00011346,u_013375,2025-01-02,198149
o_00011347,u_013375,2025-01-03,184989
o_00011348,u_013375,2025-01-12,195283
o_00011349,u_011312,2025-02-03,16615
o_00011350,u_013089,2025-01-05,65193
o_00011351,u_013089,2025-01-11,65257
o_00011352,u_013089,2025-01-11,165308
o_00011353,u_010854,2025-01-30,59753
o_00011354,u_012070,2025-01-05,47263
o_00011355,u_013318,2025-01-13,92017
o_00011356,u_013318,2025-01-20,60893
o_00011357,u_013318,2025-01-21,86182
o_00011358,u_001822,2025-01-24,65180
o_00011359,u_001822,2025-02-01,119959
o_00011360,u_001822,2025-02-03,155558
o_00011361,u_001822,2025-02-08,214839
o_00011362,u_001822,2025-02-13,221570
o_00011363,u_000053,2025-01-01,145671
o_00011364,u_000053,2025-01-03,205946
o_00011365,u_000053,2025-01-13,99786
o_00011366,u_000053,2025-01-16,94204
o_00011367,u_000053,2025-02-01,207460
o_00011368,u_000053,2025-02-09,175746
o_00011369,u_000053,2025-02-15,227488
o_00011370,u_000053,2025-02-27,232043
o_00011371,u_000053,2025-02-27,171702
o_00011372,u_000053,2025-03-17,188765
o_00011373,u_000053,2025-03-20,215493
o_00011374,u_000053,2025-03-21,208513
o_00011375,u_000589,2025-01-01,53172
o_00011376,u_000589,2025-01-03,148046
o_00011377,u_000589,2025-01-03,48077
o_00011378,u_000589,2025-01-05,122710
o_00011379,u_000589,2025-01-07,101159
o_00011380,u_000589,2025-01-10,85743
o_00011381,u_000589,2025-01-12,163425
o_00011382,u_000589,2025-01-20,83526
o_00011383,u_000589,2025-01-25,133774
o_00011384,u_000589,2025-01-31,164301
o_00011385,u_000589,2025-02-05,139491
o_00011386,u_000181,2025-01-14,181289
o_00011387,u_000181,2025-01-24,121051
o_00011388,u_000181,2025-01-29,144088
o_00011389,u_000181,2025-02-10,92692
o_00011390,u_000181,2025-02-13,115462
o_00011391,u_000181,2025-02-14,73009
o_00011392,u_000181,2025-02-16,171648
o_00011393,u_000181,2025-02-28,173060
o_00011394,u_000181,2025-03-17,181678
o_00011395,u_000628,2025-01-07,154687
o_00011396,u_000628,2025-01-14,118515
o_00011397,u_000628,2025-01-16,82637
o_00011398,u_000628,2025-01-16,161480
o_00011399,u_000628,2025-02-04,178197
o_00011400,u_000628,2025-02-04,97275
o_00011401,u_000628,2025-02-04,76010
o_00011402,u_000628,2025-02-07,68987
o_00011403,u_000848,2025-01-12,68195
o_00011404,u_000848,2025-01-12,110934
o_00011405,u_000848,2025-01-14,148292
o_00011406,u_000848,2025-01-16,110389
o_00011407,u_000848,2025-01-17,59858
o_00011408,u_000848,2025-01-21,153923
o_00011409,u_000848,2025-02-03,54935
o_00011410,u_010618,2025-01-02,50707
o_00011411,u_014972,2025-01-10,89333
o_00011412,u_014972,2025-02-16,40765
o_00011413,u_000507,2025-01-21,74551
o_00011414,u_000507,2025-01-31,200166
o_00011415,u_000507,2025-02-05,97854
o_00011416,u_000507,2025-02-09,96134
o_00011417,u_000507,2025-02-16,144733
o_00011418,u_000507,2025-02-16,144009
o_00011419,u_013040,2025-01-10,77670
o_00011420,u_013040,2025-01-14,100841
o_00011421,u_013542,2025-01-01,76366
o_00011422,u_013542,2025-01-01,134635
o_00011423,u_012622,2025-01-03,96981
o_00011424,u_012622,2025-01-04,132719
o_00011425,u_001537,2025-01-08,216898
o_00011426,u_001537,2025-01-09,71448
o_00011427,u_001537,2025-01-12,93463
o_00011428,u_001537,2025-01-14,68773
o_00011429,u_001537,2025-01-17,74974
o_00011430,u_001537,2025-01-23,170867
o_00011431,u_001537,2025-02-06,182378
o_00011432,u_001537,2025-02-06,131126
o_00011433,u_001537,2025-02-09,78508
o_00011434,u_010934,2025-02-09,49046
o_00011435,u_013364,2025-01-18,171183
o_00011436,u_013364,2025-01-21,167685
o_00011437,u_013364,2025-02-14,176386
o_00011438,u_001075,2025-01-02,100440
o_00011439,u_001075,2025-01-07,74695
o_00011440,u_001075,2025-01-14,128776
o_00011441,u_001075,2025-01-30,110115
o_00011442,u_001863,2025-01-02,151943
o_00011443,u_001863,2025-01-03,55558
o_00011444,u_001863,2025-01-06,147162
o_00011445,u_001863,2025-01-08,69834
o_00011446,u_001863,2025-01-09,71212
o_00011447,u_001863,2025-01-16,113451
o_00011448,u_001863,2025-01-25,86620
o_00011449,u_001863,2025-01-27,62229
o_00011450,u_001863,2025-01-28,140271
o_00011451,u_001863,2025-01-30,86728
o_00011452,u_014477,2025-01-03,173687
o_00011453,u_014477,2025-01-03,148019
o_00011454,u_011497,2025-01-12,68442
o_00011455,u_001268,2025-02-08,75934
o_00011456,u_001268,2025-02-17,32286
o_00011457,u_001268,2025-02-21,79414
o_00011458,u_001268,2025-02-21,29791
o_00011459,u_001268,2025-02-22,51936
o_00011460,u_014554,2025-01-04,46220
o_00011461,u_014554,2025-01-08,38485
o_00011462,u_014554,2025-01-23,44635
o_00011463,u_014693,2025-01-06,68918
o_00011464,u_014693,2025-01-07,42242
o_00011465,u_014693,2025-01-12,95189
o_00011466,u_000177,2025-01-01,186485
o_00011467,u_000177,2025-01-07,102698
o_00011468,u_000177,2025-01-27,103702
o_00011469,u_000177,2025-02-04,156241
o_00011470,u_014053,2025-01-21,105601
o_00011471,u_013211,2025-01-06,78459
o_00011472,u_014896,2025-01-14,82671
o_00011473,u_012849,2025-01-03,38048
o_00011474,u_001931,2025-01-02,163842
o_00011475,u_001931,2025-01-17,151672
o_00011476,u_001931,2025-01-18,64063
o_00011477,u_001931,2025-01-20,68673
o_00011478,u_001931,2025-01-25,47393
o_00011479,u_001931,2025-02-09,113410
o_00011480,u_001983,2025-01-06,155915
o_00011481,u_001983,2025-01-17,137200
o_00011482,u_001983,2025-01-24,94084
o_00011483,u_001983,2025-01-25,131735
o_00011484,u_001983,2025-02-03,87046
o_00011485,u_001983,2025-02-10,167740
o_00011486,u_001983,2025-02-20,92918
o_00011487,u_001983,2025-02-21,201243
o_00011488,u_001983,2025-02-22,234466
o_00011489,u_001053,2025-01-02,61722
o_00011490,u_001053,2025-01-02,90198
o_00011491,u_001053,2025-01-02,103262
o_00011492,u_001053,2025-01-03,91531
o_00011493,u_001053,2025-01-05,102454
o_00011494,u_001053,2025-01-06,128840
o_00011495,u_001053,2025-01-06,101691
o_00011496,u_001053,2025-01-07,133941
o_00011497,u_001053,2025-01-08,100675
o_00011498,u_001053,2025-01-12,133355
o_00011499,u_014433,2025-01-26,19289
o_00011500,u_014433,2025-02-05,60612
o_00011501,u_014433,2025-02-21,51246
o_00011502,u_000079,2025-01-12,110965
o_00011503,u_000079,2025-01-13,117929
o_00011504,u_000079,2025-01-14,76056
o_00011505,u_000079,2025-01-15,102221
o_00011506,u_000079,2025-01-18,139963
o_00011507,u_000079,2025-01-24,190224
o_00011508,u_000079,2025-02-13,126384
o_00011509,u_000079,2025-02-14,115310
o_00011510,u_000079,2025-02-16,61767
o_00011511,u_000079,2025-02-19,119358
o_00011512,u_000079,2025-03-08,201946
o_00011513,u_014020,2025-01-13,55376
o_00011514,u_014020,2025-01-26,59413
o_00011515,u_014020,2025-02-10,72327
o_00011516,u_012283,2025-01-03,31956
o_00011517,u_012283,2025-01-08,55619
o_00011518,u_010985,2025-01-07,73388
o_00011519,u_001392,2025-01-01,86505
o_00011520,u_001392,2025-01-04,72010
o_00011521,u_001392,2025-01-05,35688
o_00011522,u_001392,2025-01-08,85319
o_00011523,u_001392,2025-01-09,77708
o_00011524,u_001392,2025-01-11,45253
o_00011525,u_001045,2025-01-01,56917
o_00011526,u_001045,2025-01-02,114705
o_00011527,u_001045,2025-01-06,134220
o_00011528,u_001045,2025-01-06,79982
o_00011529,u_001045,2025-01-07,50621
o_00011530,u_001045,2025-01-08,86418
o_00011531,u_001045,2025-01-08,114264
o_00011532,u_001045,2025-01-13,69041
o_00011533,u_001045,2025-01-18,73800
o_00011534,u_011304,2025-02-12,52422
o_00011535,u_012406,2025-01-07,73273
o_00011536,u_012406,2025-02-16,135358
o_00011537,u_013810,2025-01-04,188155
o_00011538,u_013810,2025-01-05,167926
o_00011539,u_013810,2025-01-05,104406
o_00011540,u_014032,2025-01-07,93577
o_00011541,u_014032,2025-01-12,92907
o_00011542,u_000788,2025-01-07,126230
o_00011543,u_000788,2025-01-22,45385
o_00011544,u_000788,2025-02-12,100735
o_00011545,u_000788,2025-02-16,104119
o_00011546,u_014856,2025-01-08,103303
o_00011547,u_001920,2025-01-11,131868
o_00011548,u_001920,2025-01-27,83501
o_00011549,u_001920,2025-01-27,63387
o_00011550,u_001920,2025-02-13,152388
o_00011551,u_001920,2025-02-26,94082
o_00011552,u_011994,2025-01-02,79838
o_00011553,u_011994,2025-01-11,156601
o_00011554,u_011994,2025-01-13,95182
o_00011555,u_012464,2025-01-16,27088
o_00011556,u_002192,2025-01-12,35470
o_00011557,u_002192,2025-01-16,90628
o_00011558,u_002192,2025-01-23,32278
o_00011559,u_002192,2025-02-04,85522
o_00011560,u_000509,2025-01-05,251883
o_00011561,u_000509,2025-01-22,136188
o_00011562,u_000509,2025-01-24,141762
o_00011563,u_000509,2025-01-27,111854
o_00011564,u_000509,2025-01-28,249460
o_00011565,u_000509,2025-02-06,191162
o_00011566,u_000509,2025-02-15,241088
o_00011567,u_000509,2025-02-16,171040
o_00011568,u_000874,2025-01-02,105505
o_00011569,u_000874,2025-01-02,91083
o_00011570,u_000874,2025-01-02,103164
o_00011571,u_000874,2025-01-03,37685
o_00011572,u_000874,2025-01-04,86820
o_00011573,u_000874,2025-01-04,94891
o_00011574,u_000874,2025-01-05,100677
